criminal_id,name,age,base_risk_score,age_group,threat_level,total_crimes_committed
c79ddcc4-dc5e-4246-8621-58fbfb02b400,Chanakya Dada,46,85,36-50 (Middle Age),Critical,13
4a2fda2b-db1e-44c1-989c-cfa81f633ba9,Oni Buch,32,46,26-35 (Adult),Low,7
3e2c1f08-9c4d-4c17-b620-67b0a9d42c35,Fitan Mandal,25,74,18-25 (Young Adult),High,10
98eb2e9c-b016-4682-bd41-d1e4f59a9c75,Zansi Prashad,65,38,50+ (Senior),Low,13
73b768d8-277e-42da-9255-c6995891cea9,Sanya Keer,50,47,36-50 (Middle Age),Low,14
2957db6f-cf6c-4d41-9b94-ccabb72460fd,Wakeeta Badami,41,30,36-50 (Middle Age),Low,6
a42f416e-ec1d-43f8-b97f-6bdc618b7afc,Bhavya Gulati,30,46,26-35 (Adult),Low,9
6c3768b6-d8fa-43eb-86de-240e38d928e5,Abhimanyu Pandey,24,50,18-25 (Young Adult),Medium,7
510936c4-fec6-4865-af43-58e732b7b006,Kiaan Walla,24,16,18-25 (Young Adult),Low,6
3c3fc98a-0127-4465-8121-1628a8f05b32,Hamsini Aggarwal,34,69,26-35 (Adult),Medium,11
210e8138-f8a1-4a26-9980-8df4b711d2a1,Krishna Nigam,28,89,26-35 (Adult),Critical,11
778540f0-c023-4047-bc4f-4446976385c3,Chameli Seshadri,40,60,36-50 (Middle Age),Medium,5
9173c6d4-0bdf-4803-8e2a-bdaf850a6aff,Aarav Khare,36,26,36-50 (Middle Age),Low,9
f9dd480f-b9a5-4131-9af8-8e5475d12c95,Isha Gola,21,79,18-25 (Young Adult),High,7
9c3b5d73-e84d-4fe8-96f1-c64ff338537e,Urvi Agarwal,33,30,26-35 (Adult),Low,9
64b92260-d18b-4a5f-863d-b46849355c7f,Lipika Shukla,27,63,26-35 (Adult),Medium,9
ec4d8cfe-9f06-4c7a-92c9-cb848f303704,Tamanna Prasad,65,73,50+ (Senior),High,8
e105be70-54fb-45e7-b4bd-9f80404d8d10,Bimala Kale,20,68,18-25 (Young Adult),Medium,11
2b4b8712-1bb1-4621-ad5a-4a9091f0a0c7,Vamakshi Walia,27,51,26-35 (Adult),Medium,11
7d0daf89-18de-46d8-9006-76b8253f6c14,Lavanya Sharma,34,66,26-35 (Adult),Medium,8
5198d048-0d0e-49ec-b8fd-bf0d66358de6,Siddharth Bhavsar,36,48,36-50 (Middle Age),Low,13
a0bac518-b0a9-42ea-be19-8d26d1cbae35,Nakul Ray,28,53,26-35 (Adult),Medium,9
bf88a932-62a7-4d38-9f2f-c0ffb7f955a2,Nitesh Chaudry,46,79,36-50 (Middle Age),High,13
4ff992f0-6bdb-4f3f-b5dd-4f94d291e12d,Riya Thakkar,37,33,36-50 (Middle Age),Low,7
7863f51f-7b91-4441-b3d6-db0be631e69b,Chavvi Din,46,61,36-50 (Middle Age),Medium,11
022e9517-28eb-4345-9967-eb181730218a,Gayathri Oza,47,33,36-50 (Middle Age),Low,7
8cf8fc84-03bd-4864-a5f4-18e1792dcc0a,Mohini Morar,45,0,36-50 (Middle Age),Low,9
5aa7823d-89f8-4fe6-83e2-c71667f83af2,Darika Bandi,41,59,36-50 (Middle Age),Medium,9
84ac74b0-703b-4e2d-869f-c2b576468a50,Simon Amble,29,41,26-35 (Adult),Low,8
1cd68ec5-d222-4ded-98bf-9f29cb8f1dea,Sai Halder,24,80,18-25 (Young Adult),High,12
e84c31dc-b881-4cb3-afcc-3bfad0c58ea5,Rohan Cherian,54,54,50+ (Senior),Medium,6
126505a9-e001-415e-82a4-f4976fd3a8a1,Upasna Khanna,33,21,26-35 (Adult),Low,14
f44aeb4e-ca59-4fc3-89fe-672ba55dd0a7,Aayush Purohit,45,58,36-50 (Middle Age),Medium,8
4bed4ea0-9abf-423d-be62-460b81998ceb,Xalak Bal,61,38,50+ (Senior),Low,12
bd815520-415c-4521-b361-863bf1fcb8a2,Qadim Prashad,45,72,36-50 (Middle Age),High,12
45f47e19-d875-490b-9120-6f190d6c16f8,Mitali Rattan,65,23,50+ (Senior),Low,7
9a9ffb3d-ef8c-46eb-8d38-436e0a9d8259,Widisha Choudhary,46,24,36-50 (Middle Age),Low,9
0a519d5f-f492-42d9-bda8-4823b79e9e35,Ishanvi Misra,42,78,36-50 (Middle Age),High,10
7fee4e07-66d2-4dfb-9aa5-272b7679ceda,Hritik Kale,47,63,36-50 (Middle Age),Medium,9
ef0ce4cc-fc8e-42ea-bd7a-2dec4175c310,Wahab Deshpande,25,25,18-25 (Young Adult),Low,5
7f4c51aa-d2f3-49d6-970d-6fa32ccac533,Januja Devan,34,40,26-35 (Adult),Low,6
781c1100-e80a-46fd-8f26-36a799c9763a,Gayathri Kohli,24,55,18-25 (Young Adult),Medium,8
36be263c-c3b1-4056-ac2b-3cc0194b029f,Aarna Bhatnagar,18,71,18-25 (Young Adult),High,9
72600b70-e1e1-4772-bdb2-b9e43ed4a018,Bhavna Chatterjee,32,35,26-35 (Adult),Low,17
a5a72506-10e1-4486-b1f1-1a22369f4f6a,Oviya Nanda,38,83,36-50 (Middle Age),Critical,12
5fba5016-8414-4efa-b2eb-6c74ea1f5554,Faraj Dhaliwal,65,60,50+ (Senior),Medium,14
54fd12b4-92a8-4180-b6be-c52b80ef2c0c,Ucchal Sood,39,53,36-50 (Middle Age),Medium,13
4bb5263f-f3c8-41d4-9f97-a5739f2debff,Ayush Chakrabarti,23,40,18-25 (Young Adult),Low,13
3078372f-01f2-4268-a042-61c22924e8cc,Harsh Singh,53,48,50+ (Senior),Low,13
35086dba-16f1-44b1-8308-94ec1bae3f06,Falan Divan,36,17,36-50 (Middle Age),Low,10
5f6a726a-c195-43a3-b4b0-68d426e7c123,Frado Toor,39,69,36-50 (Middle Age),Medium,8
7d4c15b5-d706-4054-8b36-066b661a723c,Faqid Batta,19,27,18-25 (Young Adult),Low,7
fcf75fdd-5460-46a5-a631-4e4705c00594,Amaira Sahni,65,42,50+ (Senior),Low,15
03fa219f-8e70-4483-8139-d62b2c6fc5f4,Matthew Sha,37,52,36-50 (Middle Age),Medium,10
4651e61f-6e7c-47e3-9f83-8dfefae95259,Jhalak Chand,46,31,36-50 (Middle Age),Low,15
b53dfd41-84c4-4230-bc1a-4c350139aaf4,Abeer Morar,22,62,18-25 (Young Adult),Medium,7
47283c26-9326-4daa-b8d3-e9416feda2d6,Upadhriti Mangal,58,66,50+ (Senior),Medium,11
fbdeb40b-bfc0-4dc5-a99c-f73f21076f74,Abhimanyu Issac,37,32,36-50 (Middle Age),Low,10
a5550c14-9f86-45a4-9317-06ff21888c46,Kashish Chopra,23,50,18-25 (Young Adult),Medium,10
954f25e3-92ad-4bc9-a248-f622d07b90ca,Yachana Sagar,38,19,36-50 (Middle Age),Low,14
08b0a350-efea-4b75-90f2-86469cc3a307,Urvashi Khalsa,46,39,36-50 (Middle Age),Low,9
31d705ac-b511-4ae3-bf5d-0039d5791ca6,Advaith Pingle,30,81,26-35 (Adult),High,17
49b6d84c-b6cd-407b-ab6a-e8b595e85d75,Ekansh Sur,45,59,36-50 (Middle Age),Medium,7
e08a2b86-6d9b-401a-9a56-55ea08d5c7d5,Isaac Wable,40,42,36-50 (Middle Age),Low,6
62dc4740-4aea-4f05-859a-045c504b2ac3,Rajata Kala,65,5,50+ (Senior),Low,8
5dca0ae0-6ef7-4baa-9eaa-86c1dda2f728,Ishani Thaman,40,50,36-50 (Middle Age),Medium,9
7b5881d6-b986-437c-a925-0d5dc2de874a,Timothy Shere,26,82,26-35 (Adult),High,9
1df7f797-f3f8-4b61-8464-09f5aa9899e0,Ekani Chad,65,26,50+ (Senior),Low,7
37e5e34a-d949-4c5e-bd3a-e057a6dcc42b,Udyati Khare,20,28,18-25 (Young Adult),Low,7
91e7a031-94f1-4a94-a2fc-85fc5d64a091,Harinakshi Luthra,24,55,18-25 (Young Adult),Medium,6
bf6e8058-bce7-4a8d-af6f-e8030ba3514e,Tanay Soman,65,81,50+ (Senior),High,13
2146e2a6-274e-4292-8790-6660ba6b475e,Gagan Oza,63,37,50+ (Senior),Low,9
d0619171-c2c3-46d5-8489-f373a0b1a4d2,Naksh Sachdeva,54,28,50+ (Senior),Low,13
2d149e33-47eb-4c88-9274-5baf306ca391,Harrison Balay,50,66,36-50 (Middle Age),Medium,14
5faf703a-1765-462d-b858-467b8ea31eb5,Netra Goda,25,49,18-25 (Young Adult),Low,9
ea0adc16-56c2-4fef-a34a-bc4de9564ae0,Ikshita Batta,65,20,50+ (Senior),Low,10
fdf9bcc0-4f22-465a-a6e7-6896b44ec18d,Lakshmi Kurian,20,49,18-25 (Young Adult),Low,8
1a3fee46-ce96-410a-9aad-6e9240fce2f0,Aarush Dara,39,42,36-50 (Middle Age),Low,10
e01cb3eb-43cd-4cd8-b975-eb64f284c096,Nilima Kota,36,24,36-50 (Middle Age),Low,3
db002975-fc64-451b-85a1-bcbda7deffbf,Alka Lanka,54,92,50+ (Senior),Critical,16
293b9682-67c5-4e95-a052-58232ae5c0bc,Vasudha Madan,56,51,50+ (Senior),Medium,14
66888deb-6fa1-4a4f-b889-d66c03982d43,Aarini Tata,56,53,50+ (Senior),Medium,11
ae49ed23-1294-4a31-b662-6b8c67f93ec4,Zansi Deshpande,33,76,26-35 (Adult),High,10
34ffeb0a-32ce-4ebd-9d80-aed7d11a8e72,Amrita Chacko,40,66,36-50 (Middle Age),Medium,5
c5dfca45-fc64-4ed1-a567-07c9795205d5,Aarav Kale,27,37,26-35 (Adult),Low,11
1ea712af-c9c9-42dd-9e4c-99a1446ef06b,Dhruv Dewan,47,13,36-50 (Middle Age),Low,11
a0dc2689-c6e3-400c-8416-3d41942646ce,Michael Mohanty,65,25,50+ (Senior),Low,13
9d1edf5f-4357-4858-aa3b-c80ec72e690f,Yashoda Gaba,22,51,18-25 (Young Adult),Medium,4
24b850a1-e8b6-4162-adf0-796f5c95f45d,Christopher Sama,64,42,50+ (Senior),Low,14
25febb98-f109-4f15-8bc5-fd9fbcf2d89e,Tamanna Madan,65,73,50+ (Senior),High,11
ba73fad4-2f28-4936-b53c-2f1f381c9922,Varenya Salvi,65,20,50+ (Senior),Low,14
c9452c85-9321-4fa2-849b-ad5da101925b,Noah Chahal,46,53,36-50 (Middle Age),Medium,8
72f7184d-67a9-426c-ae6d-4b9579af424f,Devika Bir,26,70,26-35 (Adult),Medium,15
ab432fa1-c53b-47f7-a1c4-1b9d3beb4081,Mason Ben,34,59,26-35 (Adult),Medium,10
bffb742a-def4-47ec-acb4-1ddb93b0c74d,Anya Biswas,65,50,50+ (Senior),Medium,8
0a557b0f-78e3-48b7-a6db-583685d18a21,Warjas Sama,52,65,50+ (Senior),Medium,5
dc141ed4-05f2-472e-9c47-c95b75c4e031,Bina Ratti,32,46,26-35 (Adult),Low,11
fdb67dd8-0776-41e3-9c10-f50cf461170d,Amara Jain,44,65,36-50 (Middle Age),Medium,10
440eca18-9e87-4bce-a6a9-266b34732bd2,Aarna Ravi,59,30,50+ (Senior),Low,12
53af7182-d10b-4c87-acc6-7f038bc7b816,Ayushman Yogi,33,60,26-35 (Adult),Medium,12
a0e507f9-a92d-4610-b756-a9cc06d6a171,Vedhika Chhabra,65,10,50+ (Senior),Low,11
41666ca9-1cc4-4cf9-b963-ad6083937021,Urishilla Bala,38,75,36-50 (Middle Age),High,9
96186b44-e563-4a22-a2ac-2f27529af281,Harsh Nair,52,19,50+ (Senior),Low,7
44a47fb6-bc2f-494b-bd85-097704229a09,Samesh Yohannan,29,52,26-35 (Adult),Medium,10
4b76c9da-e098-40fa-9377-078ae05565d6,Chandresh Reddy,39,58,36-50 (Middle Age),Medium,8
61083b3d-47ab-49a8-bed5-e12969d3a5a3,Yochana Dugal,42,19,36-50 (Middle Age),Low,8
f4d2fb36-409c-46c1-904a-55fb0196db79,Vinaya Prashad,24,30,18-25 (Young Adult),Low,12
5f66d716-d397-43c1-8fec-ea8d709d8222,Balveer Bhardwaj,37,69,36-50 (Middle Age),Medium,14
7d13e447-858d-4d82-92d7-75e951973d25,Madhavi Suresh,30,65,26-35 (Adult),Medium,9
1ee4e73b-bd54-473d-b02c-1188855784e7,Charita Hegde,32,38,26-35 (Adult),Low,9
ac08bb62-7a35-4971-95a0-c0bf820f5ad0,Nisha Sundaram,45,52,36-50 (Middle Age),Medium,13
f1d9e032-26e9-4f6d-a28e-4fc2ba7ff062,Odika Venkataraman,44,94,36-50 (Middle Age),Critical,18
3c90fc41-ee6d-4c7f-b4c7-aa87e7204e49,Azad Bandi,38,42,36-50 (Middle Age),Low,8
80fdb602-f313-4bdd-866b-4aece47e09ae,Radha Pradhan,28,47,26-35 (Adult),Low,7
445b15e7-a0d5-4d59-b124-4a33853c9321,Aarnav Rege,43,64,36-50 (Middle Age),Medium,5
d44dab2a-8151-470a-a205-9549e5c5aaef,Shivansh Soni,48,66,36-50 (Middle Age),Medium,6
12b17325-9e6b-4f9c-9025-1c3c6ba89c44,Pallavi Pandit,32,70,26-35 (Adult),Medium,12
684e438a-e0a1-4ca3-b063-6326be4838c7,Raksha Kata,54,61,50+ (Senior),Medium,6
bfccf2bd-64d9-4d7c-ab35-64a70c9084e6,Anusha Randhawa,32,51,26-35 (Adult),Medium,8
b8b2a32b-5763-4749-8db1-709d408a7e62,Hemal Srivastava,35,42,26-35 (Adult),Low,16
77bc5c2c-b461-4dc9-8bc3-80c3be1a0179,Mohammed Raju,59,53,50+ (Senior),Medium,10
b1896508-7f64-4e4d-b01a-f47befe7c4a4,Ayushman Dhingra,63,51,50+ (Senior),Medium,11
0cfc79de-9c18-4926-8ae2-eb1c791abc7f,Fitan Mangal,65,75,50+ (Senior),High,17
ed3c8ff0-1236-4d60-9cce-49a94eb4c296,Pranav Jha,35,38,26-35 (Adult),Low,13
c9591662-6b20-4da5-aae7-ec4cffeb801f,Janaki Bhasin,43,74,36-50 (Middle Age),High,11
2fd44501-472c-4558-aca4-eff9b9ee314a,Udant Chahal,59,57,50+ (Senior),Medium,6
a83a2441-7d68-4b64-b2f9-b975a365a56b,Deepa Devi,48,68,36-50 (Middle Age),Medium,7
a4da8982-84dd-4e9f-bc45-17f5f33ac910,Girish Aurora,34,51,26-35 (Adult),Medium,10
e5ad0e71-dc16-4667-92f0-850dbe653718,Balvan Arora,41,31,36-50 (Middle Age),Low,14
17bdaedb-f46e-4db4-87e4-ccdfded70c53,Ekbal Agate,27,69,26-35 (Adult),Medium,9
216434aa-9526-48b8-bbdd-7f4d89640443,Aryan Mukherjee,28,58,26-35 (Adult),Medium,7
e3d88b2c-fa2d-487d-b86f-f6cd1d3922b7,Urmi Bhatnagar,38,22,36-50 (Middle Age),Low,5
c93a383d-7d90-42ad-873e-2c0ebe44bf2d,Ira Mangal,24,70,18-25 (Young Adult),Medium,9
b73b5aa3-e138-472d-b24a-2e4eb8e7d78e,Idika Devi,35,27,26-35 (Adult),Low,7
c9de16f4-031c-4314-a055-6a7a48a32061,Zarna Malhotra,38,46,36-50 (Middle Age),Low,11
072aeea0-24f9-4081-9ae8-4211f21c0adc,Amrita Sangha,36,18,36-50 (Middle Age),Low,9
d2dc84c8-404e-4f39-a080-4d07f7392ce9,Zayan Sha,65,37,50+ (Senior),Low,10
f07ca3d9-66cd-4941-959f-8c39199bf9a5,Anamika Nanda,48,30,36-50 (Middle Age),Low,11
6cf9f4a5-db9d-4e73-9fe9-d80dde0c289a,Ria Sarma,65,67,50+ (Senior),Medium,7
933760c4-b0ab-4eec-b8d2-1d1cbb05576a,Zaitra Dugar,27,67,26-35 (Adult),Medium,11
8091433a-2add-41b0-b58c-46fb46f7c928,Anvi Hayre,52,47,50+ (Senior),Low,5
45f386fe-633d-4134-87a7-a2711b400d8c,Utkarsh More,23,41,18-25 (Young Adult),Low,12
80a675b4-75df-4089-8958-143ccb84025e,Hredhaan Biswas,28,60,26-35 (Adult),Medium,12
f7e87700-f3ba-4ca3-b3cc-59330663278e,Imaran Minhas,40,44,36-50 (Middle Age),Low,6
411b37e6-681e-4518-bd3a-e17fb0f2304c,Oni Tak,26,46,26-35 (Adult),Low,11
2e09c417-0f63-4743-87d2-4424d1ed5845,Chaaya Kannan,24,20,18-25 (Young Adult),Low,12
15957eef-1edf-4be9-813a-06511ad74faf,Abeer Kaur,30,56,26-35 (Adult),Medium,6
855e4882-0b69-489d-beb3-e94812806d5a,Janya Sahota,36,40,36-50 (Middle Age),Low,12
e540beb5-a8ce-4ac2-8489-813d87eeb68e,Onkar Gala,29,10,26-35 (Adult),Low,6
1053e143-a68b-46c6-bee6-ca0fd03ad287,Turvi Sarkar,61,50,50+ (Senior),Medium,13
e61da692-163b-4b83-812e-e6d11830aa65,Ati Kanda,42,49,36-50 (Middle Age),Low,13
f5257c56-ae8b-4230-acb4-549b1e59c979,Vamakshi Bhagat,42,17,36-50 (Middle Age),Low,13
e7a6cc7a-f0e3-436b-961d-5f197196ea43,Tanveer Bhatt,26,76,26-35 (Adult),High,12
925e61c2-2c95-4a56-8a69-a9a61a2e0071,Gaurangi Srinivasan,23,39,18-25 (Young Adult),Low,10
3470a642-d48e-4bc2-9264-10b53da9f6db,Dhruv Narang,57,40,50+ (Senior),Low,8
8f8ca492-ba5d-4e10-9465-ae78ca810b2e,Kamya Kaur,25,34,18-25 (Young Adult),Low,8
bde6551b-692a-4595-92c9-6cf4eda64f1b,Xavier Vig,21,59,18-25 (Young Adult),Medium,11
c56c77c8-b971-4d52-a07e-02afbd7cca47,Yamini Banerjee,55,43,50+ (Senior),Low,3
f7bdc292-ef93-4dbf-aba9-ca20ca148ab2,Gagan Chhabra,19,48,18-25 (Young Adult),Low,16
e6414b89-8b8f-44fc-a429-a6afc4215d37,Yadavi Bajwa,25,28,18-25 (Young Adult),Low,11
4631509a-7160-4441-a4ed-73d77ed3ad09,Ladli Sankar,46,38,36-50 (Middle Age),Low,5
78e48192-c1e0-4387-b216-84a305cad212,Devika Kota,27,56,26-35 (Adult),Medium,10
e5b9914e-6a9c-4f2c-865b-676553f1530e,Ayaan Sawhney,40,76,36-50 (Middle Age),High,8
42ead935-1add-446b-a1ce-85b64cbd5a9f,Kashish Goel,35,54,26-35 (Adult),Medium,14
109d4bd7-f021-4d10-9e2a-51ba03e082f1,Shravya Kothari,38,43,36-50 (Middle Age),Low,18
b3faf1b8-eae6-423d-bf56-750d86cb26ff,Samuel Bajaj,29,32,26-35 (Adult),Low,14
f1985cac-9173-4ece-ad78-b58e4c6dbec3,Radhika Varkey,23,17,18-25 (Young Adult),Low,11
165c7cac-51c5-4159-bfde-b772f087112e,Balveer Dasgupta,46,32,36-50 (Middle Age),Low,9
cc13b51d-6e07-4b08-99df-d45fa168c2b2,Tanmayi Gulati,38,10,36-50 (Middle Age),Low,9
0f73dd3d-056d-4d18-88d8-cd3545182635,Mugdha Kari,52,76,50+ (Senior),High,10
7500e89a-fed5-498c-bf03-11dbf89a053b,Saksham Atwal,27,51,26-35 (Adult),Medium,13
e0e7c098-70a7-4f47-ac6e-6768891a89fa,Sai Chakraborty,31,48,26-35 (Adult),Low,8
846a5a0c-74d0-4efa-8370-8bcc508cdc80,Caleb Master,32,47,26-35 (Adult),Low,9
229b3caf-159d-4220-a828-6be440ad9b93,William Gokhale,47,47,36-50 (Middle Age),Low,10
c4bc36dc-2b88-4e76-a2ca-d437dc4f307c,Dev Sharaf,32,55,26-35 (Adult),Medium,10
d0f903ba-9cc3-4ec9-b267-90e9155ba6a1,Pushti Roy,65,38,50+ (Senior),Low,9
6fc8504c-1fae-4874-967f-beb8aa6e4970,Daniel Balan,24,59,18-25 (Young Adult),Medium,13
b9b7f291-eb43-4126-a484-704bfa9b6f01,Tanay Deshpande,42,67,36-50 (Middle Age),Medium,14
2f68716d-a9a1-4c87-83b6-8c17e4e0323e,Dayita Desai,35,39,26-35 (Adult),Low,9
6b8b2e55-7770-4a49-ac32-9b75ee351014,Gayathri Wali,23,76,18-25 (Young Adult),High,6
3cc97160-e081-422f-b21d-8490cdef35e6,Amrita Bhalla,63,57,50+ (Senior),Medium,10
5d928dae-f400-4671-a6c5-b0e01f35cb4b,Xiti Bala,33,43,26-35 (Adult),Low,9
8600b68b-0ef3-42eb-afb9-16272a62de9e,Odika Varma,57,22,50+ (Senior),Low,11
2231b339-8cae-4d04-a0af-58bf6b2cfce7,Anya Choudhary,26,78,26-35 (Adult),High,13
931511f7-3dba-4460-9c01-96abd17bab94,Vanya Sathe,35,21,26-35 (Adult),Low,11
c80de06d-3d81-4258-b71c-c499763d18cd,Om Jain,33,66,26-35 (Adult),Medium,12
96b20455-7ad7-4267-8a5f-b44af43242d4,Chameli Sane,32,46,26-35 (Adult),Low,5
4b4d5c91-d618-4f26-8d2e-7bafe637f257,Chavvi Aggarwal,30,22,26-35 (Adult),Low,4
eccb6f6f-7fda-4922-86e8-839ad0662c74,Pavani Gokhale,31,34,26-35 (Adult),Low,5
d2946844-130b-47bf-a8c6-5eb221afc8f8,Yash Sane,25,49,18-25 (Young Adult),Low,11
e9db28a0-6c15-4589-aa6a-cc4443c2b737,Jatin Pathak,43,83,36-50 (Middle Age),Critical,6
db1e3ca0-0f09-4b1f-940a-2d5186d1e25e,Gautam Lata,65,98,50+ (Senior),Critical,8
bda65239-1e40-4ff4-acf7-50deed8f4eb5,Ekantika Edwin,25,20,18-25 (Young Adult),Low,12
aaa89323-c54b-4844-b0c9-67768e20a214,Aarav Aurora,44,47,36-50 (Middle Age),Low,8
45b534a7-c9d3-4f2a-90d0-fc8c06fff982,Faqid Choudhary,56,54,50+ (Senior),Medium,6
3002f4d5-d182-491c-bf74-88a0a125f847,Anthony Madan,34,16,26-35 (Adult),Low,4
9a2c7106-0738-43b8-b05c-db4c151f0c84,Ekaraj Chauhan,43,53,36-50 (Middle Age),Medium,12
7d5e7bd9-dbc7-4721-b07e-e1af48e07e99,Ayaan Andra,42,47,36-50 (Middle Age),Low,7
808a2320-8717-4d74-8ca1-a735846c9414,Manthan Rau,35,63,26-35 (Adult),Medium,7
acb6b6d9-ab5f-4ac2-9795-357c0af83bf0,Eiravati Dhar,48,73,36-50 (Middle Age),High,8
a6c3ead1-37dd-4498-84b3-d0a03b6b9527,Krisha Upadhyay,34,77,26-35 (Adult),High,14
98b46356-0b13-4898-877a-fba618f579d7,Eshana Kumer,51,43,50+ (Senior),Low,10
0f4405a7-457d-45cb-ab17-ff1f02e9921d,Azad Golla,60,83,50+ (Senior),Critical,7
34da75d1-30fe-4d53-beaf-d4872220e175,Siddharth Mangal,26,35,26-35 (Adult),Low,12
158a3019-e7f6-46d6-b503-b742c3a8fcd0,Yatin Tara,65,61,50+ (Senior),Medium,7
c6cff582-cade-46fa-9587-fe27029fc362,Anmol Jhaveri,28,36,26-35 (Adult),Low,9
3345a09e-84ee-4926-8eb8-55158f5dd5fb,Alexander Chakraborty,26,20,26-35 (Adult),Low,11
3baae57d-bdcf-4cee-8f6d-1d79c778a845,Jagdish Chanda,36,32,36-50 (Middle Age),Low,8
cf8998fd-717d-4c7c-b30c-5c8d60c02acf,Bhavani Pillay,65,54,50+ (Senior),Medium,5
1fff8591-16d8-4f1b-b346-65c015e71a1e,Forum Saini,25,47,18-25 (Young Adult),Low,8
b30d8a7f-b3b6-4557-ab4b-e1784ab712d8,Bhavini Pai,56,59,50+ (Senior),Medium,9
c0339137-0765-49f9-a1b4-5ba7b264d35a,Tripti Krishna,46,35,36-50 (Middle Age),Low,9
895e1884-ed40-4d11-b044-f4cb2a9386ed,Liam Sane,55,65,50+ (Senior),Medium,22
06b70590-34f4-4b0a-baa4-5d79536816fe,Ojasvi Dubey,20,67,18-25 (Young Adult),Medium,8
de86653c-50b2-46e1-ae3e-516146d02fa6,Hritik Chana,33,34,26-35 (Adult),Low,9
549f1c56-0732-4a46-97b8-714943bb6ae4,Hema Kota,21,80,18-25 (Young Adult),High,11
530c8d42-655f-4bb5-990d-0ee044c579c4,Kabir Chakrabarti,32,68,26-35 (Adult),Medium,10
bd181808-8aaf-449b-ab76-5c935a13ee67,Onveer Brahmbhatt,39,47,36-50 (Middle Age),Low,11
466337c4-21f5-4192-886c-881b0792db90,Benjamin Oza,33,24,26-35 (Adult),Low,12
468b46e2-1a2c-4d1d-b57c-5fb1fae6c26e,Chandani Deep,43,86,36-50 (Middle Age),Critical,5
14bb163d-3fdc-49f0-b9a2-5fb45d714e1d,Omya Patel,30,37,26-35 (Adult),Low,15
421ea114-1dac-4403-b1ec-93b38a3ab5e3,Triveni Lalla,49,12,36-50 (Middle Age),Low,9
89075b2c-0065-49a4-b024-c2685483f887,Gopal Karnik,28,87,26-35 (Adult),Critical,9
57234152-f95d-4acb-b879-ecb8ffdd7b58,Frado Sodhi,43,53,36-50 (Middle Age),Medium,7
d6c21aae-7816-451f-802c-2e6cb3801b81,Zayan D’Alia,29,57,26-35 (Adult),Medium,9
3d91ee34-bec3-4e17-a798-15d1bca7c839,Wridesh Chawla,65,75,50+ (Senior),High,14
d867fdae-cf4f-4538-9533-e85b401cd343,Kabir Sem,32,27,26-35 (Adult),Low,7
1c855c23-1b99-4fa4-ad10-7612dca9dce3,Yash Rajagopalan,39,52,36-50 (Middle Age),Medium,9
b64803f9-f5e7-458e-99cb-e8df7223798e,Ishaan Deshpande,48,29,36-50 (Middle Age),Low,6
b90dfb8b-5afb-45d5-8813-c55159dffbc8,Warda Subramanian,34,100,26-35 (Adult),Critical,9
698579dd-0821-4e54-abbd-07e71c3a55e3,Reva Agate,42,8,36-50 (Middle Age),Low,13
c6c9c578-5e0f-4ddc-98dd-6d832059a7a5,Warhi Taneja,30,60,26-35 (Adult),Medium,15
e32c0e0f-2e85-42a4-9e13-9e3c2836013c,Utkarsh Pall,65,34,50+ (Senior),Low,10
170a1c05-9d67-481e-99b7-9ec8d7abbbfa,Nidra Tella,45,15,36-50 (Middle Age),Low,16
7ec3db27-7314-4996-835e-b4bde43f1071,Neelima Subramaniam,20,50,18-25 (Young Adult),Medium,9
dab8ead9-c8f8-482e-bb22-100486549b2a,Gaurangi Dani,37,39,36-50 (Middle Age),Low,9
ffa4b365-a6fa-4373-88f6-a25eaa375268,Wahab Buch,65,57,50+ (Senior),Medium,5
89a403b0-ff20-40ae-b1a5-9e7ffebdaf76,Girik Chada,65,57,50+ (Senior),Medium,12
e426a87d-7c9d-406b-9006-e0981fbb54ba,Abeer Mannan,18,37,18-25 (Young Adult),Low,17
20d03300-8aaf-4d62-bbb2-669a6ed664b9,Anvi Chad,28,37,26-35 (Adult),Low,9
3adba965-07ad-4cda-883c-9cda38258a71,Kamala Sane,26,53,26-35 (Adult),Medium,10
cba373d3-4703-41cf-b3c1-3742a692fb28,Tanay Dhillon,62,45,50+ (Senior),Low,11
532ac50c-c6f4-4963-8bac-91435aa770a3,Timothy Kapoor,31,48,26-35 (Adult),Low,6
96d6751e-9923-4b76-ae17-f462b14cdb57,Watika Bedi,65,86,50+ (Senior),Critical,14
39dd5c91-739c-4e6d-9781-43c9ce47363d,Rajata Tella,29,43,26-35 (Adult),Low,10
9034d366-a3d6-423a-b142-f153abe74649,Sathvik Palla,41,43,36-50 (Middle Age),Low,13
d2d5c1e3-849a-46de-8a0f-c6db6a35ed8e,Vyanjana Ratta,65,66,50+ (Senior),Medium,10
1c6710fd-46ec-4b88-8ef3-5994606ca199,Mitali Gade,28,92,26-35 (Adult),Critical,10
89314f18-e7f3-4828-a577-9553682c69a9,Maanas Samra,27,69,26-35 (Adult),Medium,12
69bedebe-fb1d-49b0-a341-6e9d80a49b52,Ekantika Saran,54,49,50+ (Senior),Low,12
e3ce7c7e-07c3-4a5b-8eb3-eb8fcdd87612,Jhalak Mangal,21,55,18-25 (Young Adult),Medium,7
7bd99b47-5acd-448f-bb10-80f68823dabb,Naksh Singh,41,72,36-50 (Middle Age),High,8
